frame,timestamp,fish_y,sweet_y,distance,velocity,action,is_holding
6940,1765649577.364196,152,160,-8,-1.56,HOLD,True
6945,1765649577.4707127,151,153,-2,-1.64,HOLD,True
6950,1765649577.5726385,152,144,8,-1.21,HOLD,True
6955,1765649577.68687,152,136,16,-0.82,RELEASE,False
6960,1765649577.7823498,152,129,23,-1.03,RELEASE,False
6965,1765649577.897291,152,126,26,-0.72,RELEASE,False
6970,1765649578.0123005,152,126,26,-0.02,HOLD,True
6975,1765649578.1393757,152,130,22,0.91,RELEASE,False
6980,1765649578.2382839,152,136,16,1.62,RELEASE,False
6985,1765649578.3744621,152,146,6,1.86,RELEASE,False
6990,1765649578.4832985,152,155,-3,1.43,HOLD,True
6995,1765649578.5855641,152,162,-10,1.64,HOLD,True
7000,1765649578.6765993,152,168,-16,0.96,HOLD,True
7005,1765649578.811678,152,172,-20,0.44,RELEASE,False
7010,1765649578.935575,152,173,-21,0.04,HOLD,True
7015,1765649579.0618966,145,171,-26,-0.37,HOLD,True
7020,1765649579.1675391,135,164,-29,-1.14,HOLD,True
7025,1765649579.2859118,126,156,-30,-1.63,RELEASE,False
7030,1765649579.3802338,119,146,-27,-2.46,HOLD,True
7035,1765649579.458856,113,135,-22,-3.45,HOLD,True
7040,1765649579.5956893,104,118,-14,-3.36,HOLD,True
7045,1765649579.6921468,97,100,-3,-2.76,HOLD,True
7050,1765649579.800214,90,79,11,-4.49,RELEASE,False
7055,1765649579.9115927,83,72,11,-0.42,RELEASE,False
7060,1765649580.0164192,78,72,6,-0.01,RELEASE,False
7065,1765649580.1284914,72,72,0,-0.00,RELEASE,False
7070,1765649580.235302,67,72,-5,-0.00,RELEASE,False
7075,1765649580.34055,63,72,-9,-0.00,HOLD,True
7080,1765649580.4509196,58,72,-14,-0.00,HOLD,True
7085,1765649580.5643222,53,72,-19,-0.00,HOLD,True
